,train,test,mse,id,row
73,51.73046611371349,27.37679199945359,21.45430412683541,0,73
74,51.90661350012699,27.246507553827193,21.45430412683541,0,74
75,52.50453731224796,27.121210461571103,21.45430412683541,0,75
76,51.358200648474316,26.996974036807107,21.45430412683541,0,76
77,51.642193534580926,26.864363170805433,21.45430412683541,0,77
78,51.429155587276696,26.741052264258975,21.45430412683541,0,78
79,50.80438167213375,26.617435818626767,21.45430412683541,0,79
80,48.15237671522576,26.503771736508323,21.45430412683541,0,80
81,48.14589675092872,26.388941174461728,21.45430412683541,0,81
82,49.809828461308186,26.278949010939826,21.45430412683541,0,82
83,48.772400512509,26.163666316441127,21.45430412683541,0,83
84,47.99121418162289,26.043490727742512,21.45430412683541,0,84
85,49.71612757262438,25.930164246332076,21.45430412683541,0,85
86,49.33655263507177,25.804128011067707,21.45430412683541,0,86
87,47.815348337567045,25.694642203194753,21.45430412683541,0,87
88,47.567161406352845,25.592409043085006,21.45430412683541,0,88
89,49.23214748927525,25.48924246288481,21.45430412683541,0,89
90,47.68038407583085,25.402049473353795,21.45430412683541,0,90
91,47.35123876075605,25.35959207443964,21.45430412683541,0,91
92,48.98329215696006,25.26262864612398,21.45430412683541,0,92
93,49.228981476854784,25.16389492579869,21.45430412683541,0,93
94,48.08052757458809,25.10918417431059,21.45430412683541,0,94
95,48.27318974728986,25.051401955740793,21.45430412683541,0,95
96,48.27518784519517,24.9982545035226,21.45430412683541,0,96
97,47.13941293467241,24.89950961158389,21.45430412683541,0,97
98,47.19846464164091,24.803679874965123,21.45430412683541,0,98
99,46.57545243660318,24.74535606020973,21.45430412683541,0,99
100,46.473655022980964,24.68598056974865,21.45430412683541,0,100
101,46.89763995113536,24.57129632859003,21.45430412683541,0,101
102,44.799455032534944,24.48054313659668,21.45430412683541,0,102
103,46.840805400713315,24.437353860764276,21.45430412683541,0,103
104,46.91086969620142,24.364125569661457,21.45430412683541,0,104
105,47.43843725341871,24.297937847319105,21.45430412683541,0,105
106,45.913985204638436,24.200735546293714,21.45430412683541,0,106
107,45.87251770103371,24.10844394138881,21.45430412683541,0,107
108,45.799904270195405,24.062452043805802,21.45430412683541,0,108
109,47.7421692253178,24.002662113734655,21.45430412683541,0,109
110,45.67598743927785,23.935644967215403,21.45430412683541,0,110
111,45.88053500928867,23.87522842770531,21.45430412683541,0,111
112,47.83022136944409,23.859867186773393,21.45430412683541,0,112
113,44.95264492803441,23.81395131065732,21.45430412683541,0,113
114,44.55562943445749,23.72907338823591,21.45430412683541,0,114
115,45.719808725210335,23.647233418055944,21.45430412683541,0,115
116,44.703402280516386,23.57541819981166,21.45430412683541,0,116
117,46.53374492845547,23.52051625932966,21.45430412683541,0,117
118,46.24107224600656,23.4771302541097,21.45430412683541,0,118
119,45.98881889641358,23.476381483532133,21.45430412683541,0,119
120,46.5619685437362,23.508343651181175,21.45430412683541,0,120
121,43.698566802400954,23.410498392014276,21.45430412683541,0,121
122,46.58358892969451,23.27664393470401,21.45430412683541,0,122
123,45.41276323460543,23.220334007626487,21.45430412683541,0,123
124,45.19785734323355,23.201136634463357,21.45430412683541,0,124
125,43.9272225162194,23.169951484316872,21.45430412683541,0,125
126,42.81022807297107,23.11662465050107,21.45430412683541,0,126
127,45.563052860954016,23.12796946934291,21.45430412683541,0,127
128,45.15436713483016,23.212997073218936,21.45430412683541,0,128
129,46.6394716176649,23.17452485220773,21.45430412683541,0,129
130,45.618805590712256,22.96325701758975,21.45430412683541,0,130
131,44.997581356174344,22.88817587352934,21.45430412683541,0,131
132,43.7822810232421,22.85237621125721,21.45430412683541,0,132
133,44.64812972752311,22.81267783755348,21.45430412683541,0,133
134,44.348915563543784,22.774136679513113,21.45430412683541,0,134
135,44.89010584951175,22.803409667242143,21.45430412683541,0,135
136,45.67707642356118,22.790988013857888,21.45430412683541,0,136
137,44.67970296605894,22.79385248819987,21.45430412683541,0,137
138,45.136430339789946,22.754178001767112,21.45430412683541,0,138
139,44.223324949196986,22.680584135509672,21.45430412683541,0,139
140,43.928743301876004,22.618606476556685,21.45430412683541,0,140
141,45.272029688070106,22.587939943586075,21.45430412683541,0,141
142,44.02288087558397,22.55476933433896,21.45430412683541,0,142
143,43.957202326829325,22.519551776704333,21.45430412683541,0,143
144,43.58782525114961,22.52290943690709,21.45430412683541,0,144
145,45.22609799889272,22.523840586344402,21.45430412683541,0,145
146,46.0921572614211,22.481009892054967,21.45430412683541,0,146
147,43.754464132008536,22.42178762526739,21.45430412683541,0,147
148,44.54006492465698,22.3901184626988,21.45430412683541,0,148
149,44.022044269156545,22.326654797508603,21.45430412683541,0,149
150,44.41639722747244,22.322703043619793,21.45430412683541,0,150
151,45.01069302494855,22.317930221557617,21.45430412683541,0,151
152,43.60582919464298,22.28532718476795,21.45430412683541,0,152
153,44.570183412787095,22.254567555018834,21.45430412683541,0,153
154,43.5271962297414,22.227454957507906,21.45430412683541,0,154
155,43.69753508049635,22.19405782790411,21.45430412683541,0,155
156,43.48178195604038,22.1921447572254,21.45430412683541,0,156
157,43.06318555093656,22.13289369855608,21.45430412683541,0,157
158,42.2398259485452,22.106780551728747,21.45430412683541,0,158
159,44.801676152826666,22.159933453514462,21.45430412683541,0,159
160,44.21562015966618,22.266610100155784,21.45430412683541,0,160
161,44.31659416692452,22.135215123494465,21.45430412683541,0,161
162,43.73080548669538,22.050831022716704,21.45430412683541,0,162
163,43.621433516561765,22.023178736368816,21.45430412683541,0,163
164,43.649881327981916,21.99169976370675,21.45430412683541,0,164
165,42.1286441979973,21.956390562511626,21.45430412683541,0,165
166,43.12342755523793,21.94425628298805,21.45430412683541,0,166
167,43.9627446231679,21.97096842811221,21.45430412683541,0,167
168,44.278851389157175,21.915098190307617,21.45430412683541,0,168
169,42.63393153608646,21.84094220116025,21.45430412683541,0,169
170,41.99255123534336,21.789569945562455,21.45430412683541,0,170
171,42.29972903632419,21.74510955810547,21.45430412683541,0,171
172,43.44947156801329,21.736831029256184,21.45430412683541,0,172
173,42.93761820205111,21.738458815075102,21.45430412683541,0,173
174,42.55070182138893,21.72402018592471,21.45430412683541,0,174
175,44.282795685988205,21.763854072207497,21.45430412683541,0,175
176,43.72086008418902,21.69745363507952,21.45430412683541,0,176
177,43.56764574714633,21.73075376238142,21.45430412683541,0,177
178,44.48711122319521,21.72000349135626,21.45430412683541,0,178
179,42.13417532970908,21.68516794840495,21.45430412683541,0,179
180,42.636259491190366,21.678207034156436,21.45430412683541,0,180
181,41.77648220830785,21.66691761925107,21.45430412683541,0,181
182,43.79518493074783,21.710428692045667,21.45430412683541,0,182
183,44.613098694145755,21.82469958350772,21.45430412683541,0,183
184,43.296451142419386,21.908293769473122,21.45430412683541,0,184
185,44.17934358571184,21.860977717808314,21.45430412683541,0,185
186,42.67030848455371,21.731077466692245,21.45430412683541,0,186
187,42.97703835437295,21.647806258428666,21.45430412683541,0,187
188,42.118256609664,21.630109696161178,21.45430412683541,0,188
189,44.37605079539093,21.60241817292713,21.45430412683541,0,189
190,42.64298059186365,21.566887174333846,21.45430412683541,0,190
191,42.04829000349592,21.54347828456334,21.45430412683541,0,191
192,41.34657816718058,21.51252083551316,21.45430412683541,0,192
193,42.499172301519486,21.499359040033248,21.45430412683541,0,193
194,41.98484362554492,21.50453721909296,21.45430412683541,0,194
195,43.831803506983945,21.510624113537016,21.45430412683541,0,195
196,42.51511662754529,21.492259979248047,21.45430412683541,0,196
197,42.777554848546366,21.544794809250604,21.45430412683541,0,197
198,42.286417261293664,21.47646168300084,21.45430412683541,0,198
199,43.18065169850257,21.454305376325333,21.45430412683541,0,199
0,644.3789127683176,497.2012009393601,21.58317146190065,1,0
1,629.8998700484489,483.977300734747,21.58317146190065,1,1
2,613.0771176236348,467.5562686011905,21.58317146190065,1,2
3,592.330500630499,447.23568289620533,21.58317146190065,1,3
4,566.6838906297406,422.9654017857143,21.58317146190065,1,4
5,536.3676663000607,394.92995198567706,21.58317146190065,1,5
6,501.97779801748334,363.4689214797247,21.58317146190065,1,6
7,463.2293955978838,329.0882481166295,21.58317146190065,1,7
8,421.3595373653671,292.54513259161087,21.58317146190065,1,8
9,377.3942324443928,255.06132289341517,21.58317146190065,1,9
10,333.1806141381125,218.80306861514137,21.58317146190065,1,10
11,293.3861626189889,186.51449584960938,21.58317146190065,1,11
12,258.95454095636757,159.67269534156435,21.58317146190065,1,12
13,229.5131477430029,138.022462390718,21.58317146190065,1,13
14,205.5499994963118,120.6121579124814,21.58317146190065,1,14
15,185.84552387126442,106.59078398204986,21.58317146190065,1,15
16,169.38102055521844,95.13121178036644,21.58317146190065,1,16
17,155.79783497041868,85.58434404645648,21.58317146190065,1,17
18,143.35916700640928,77.50443086170014,21.58317146190065,1,18
19,132.8394704281705,70.58166903541202,21.58317146190065,1,19
20,123.49745996715953,64.62207794189453,21.58317146190065,1,20
21,115.50855929180257,59.50053878057571,21.58317146190065,1,21
22,107.45897537527732,55.1076405843099,21.58317146190065,1,22
23,101.52334872495781,51.35393197195871,21.58317146190065,1,23
24,95.8551446118401,48.155734470912385,21.58317146190065,1,24
25,90.48961324599183,45.45224180675688,21.58317146190065,1,25
26,85.45597854169827,43.18418484642392,21.58317146190065,1,26
27,82.36504367717261,41.293799627394904,21.58317146190065,1,27
28,77.9650100967259,39.7322507585798,21.58317146190065,1,28
29,75.80818096642355,38.45836276099796,21.58317146190065,1,29
30,71.9251106965889,37.42800031389509,21.58317146190065,1,30
31,70.26449909025025,36.605638776506694,21.58317146190065,1,31
32,68.36089369394247,35.9597157069615,21.58317146190065,1,32
33,66.04590745574062,35.46350297473726,21.58317146190065,1,33
34,64.39693367596969,35.09069460914249,21.58317146190065,1,34
35,62.791222340852315,34.81766836983817,21.58317146190065,1,35
36,61.509415802446384,34.62507829212007,21.58317146190065,1,36
37,60.45544911356806,34.49309848603748,21.58317146190065,1,37
38,59.10918239482398,34.40179043724423,21.58317146190065,1,38
39,58.13076428533758,34.33460489908854,21.58317146190065,1,39
40,57.31654020883504,34.277894519624255,21.58317146190065,1,40
41,56.67220267508794,34.2184936886742,21.58317146190065,1,41
42,55.72974342049904,34.14862986973354,21.58317146190065,1,42
43,55.03935569466896,34.05108252025786,21.58317146190065,1,43
44,54.08067065303766,33.92272713070824,21.58317146190065,1,44
45,53.198768995340586,33.75325139363607,21.58317146190065,1,45
46,53.06511268800902,33.54698862348284,21.58317146190065,1,46
47,52.2279454296075,33.30587250845773,21.58317146190065,1,47
48,51.368001150853424,33.028394880748934,21.58317146190065,1,48
49,50.796412384625775,32.72221238272531,21.58317146190065,1,49
50,50.284889063788846,32.390535445440385,21.58317146190065,1,50
51,49.26191318845286,32.0580936613537,21.58317146190065,1,51
52,49.401347104785515,31.734854016985214,21.58317146190065,1,52
53,48.37848944802886,31.430463245936803,21.58317146190065,1,53
54,48.05921170318011,31.148897806803387,21.58317146190065,1,54
55,47.40769914053019,30.88042976742699,21.58317146190065,1,55
56,46.56942022193983,30.634097780500138,21.58317146190065,1,56
57,46.35272554749424,30.411664508637926,21.58317146190065,1,57
58,46.22731879150983,30.193219230288552,21.58317146190065,1,58
59,45.63863293175559,29.985781987508137,21.58317146190065,1,59
60,44.89385921515307,29.78964751107352,21.58317146190065,1,60
61,44.809325218200684,29.591715313139417,21.58317146190065,1,61
62,44.09848342821436,29.39902042207264,21.58317146190065,1,62
63,44.20887967452262,29.21908342270624,21.58317146190065,1,63
64,43.84428622421709,29.052825291951496,21.58317146190065,1,64
65,43.55118381166921,28.908778054373606,21.58317146190065,1,65
66,42.98152635629895,28.768916720435733,21.58317146190065,1,66
67,43.16099701112914,28.622908365158807,21.58317146190065,1,67
68,42.33951068618923,28.46965299333845,21.58317146190065,1,68
69,42.10932178867673,28.30530493600028,21.58317146190065,1,69
70,41.92554189626453,28.138952891031902,21.58317146190065,1,70
71,41.817759476819084,27.981708344959078,21.58317146190065,1,71
72,41.72467366931508,27.822169530959357,21.58317146190065,1,72
73,40.87403237240986,27.65147454398019,21.58317146190065,1,73
74,40.94804020298337,27.488468987601145,21.58317146190065,1,74
75,40.841107025887204,27.3499884832473,21.58317146190065,1,75
76,40.375522252425405,27.20913369315011,21.58317146190065,1,76
77,40.409350210023156,27.068119049072266,21.58317146190065,1,77
78,39.94244253288195,26.93169375828334,21.58317146190065,1,78
79,39.54216254336163,26.806336720784504,21.58317146190065,1,79
80,39.80231611936995,26.67837687901088,21.58317146190065,1,80
81,39.0406909220427,26.559049515497115,21.58317146190065,1,81
82,39.41152068017756,26.43331745692662,21.58317146190065,1,82
83,39.0153202316136,26.32123365856352,21.58317146190065,1,83
84,38.843171249315574,26.2066403343564,21.58317146190065,1,84
85,38.39083565091624,26.084651583716983,21.58317146190065,1,85
86,38.83564472198486,25.967910766601562,21.58317146190065,1,86
87,38.51312008644771,25.86153793334961,21.58317146190065,1,87
88,38.57513873091022,25.760079974219913,21.58317146190065,1,88
89,38.20045558225761,25.65802546909877,21.58317146190065,1,89
90,37.816095907711286,25.562222980317614,21.58317146190065,1,90
91,37.65003830252342,25.47394016810826,21.58317146190065,1,91
92,37.71214406467178,25.38918140956334,21.58317146190065,1,92
93,37.23522739040042,25.302953901745024,21.58317146190065,1,93
94,37.27546531714282,25.225415275210427,21.58317146190065,1,94
95,37.27801809959041,25.148309071858723,21.58317146190065,1,95
96,36.94851538278524,25.058309645879838,21.58317146190065,1,96
97,37.11135458714754,24.952396392822266,21.58317146190065,1,97
98,36.86166310541838,24.851639157249814,21.58317146190065,1,98
99,36.81670787033526,24.768213272094727,21.58317146190065,1,99
100,36.78817217558333,24.689792360578263,21.58317146190065,1,100
101,36.619210632102,24.615652538481214,21.58317146190065,1,101
102,36.27646372156236,24.545228867303756,21.58317146190065,1,102
103,37.05712570264502,24.4753543308803,21.58317146190065,1,103
104,36.30070993738267,24.398889995756605,21.58317146190065,1,104
105,36.176750220141365,24.326345897856214,21.58317146190065,1,105
106,36.087891393494836,24.264410836356028,21.58317146190065,1,106
107,35.86620298404138,24.207939238775346,21.58317146190065,1,107
108,35.85213671378719,24.148456573486328,21.58317146190065,1,108
109,35.77066501135965,24.094079426356725,21.58317146190065,1,109
110,36.04503696404615,24.03560919988723,21.58317146190065,1,110
111,35.51281745688429,23.977272033691406,21.58317146190065,1,111
112,35.99697051001984,23.913002014160156,21.58317146190065,1,112
113,35.60053420761257,23.856587909516833,21.58317146190065,1,113
114,35.82910577533315,23.808829352969216,21.58317146190065,1,114
115,35.495841804059964,23.768545786539715,21.58317146190065,1,115
116,35.33077797380466,23.727779660906112,21.58317146190065,1,116
117,35.53307157349818,23.679705120268324,21.58317146190065,1,117
118,35.459942289926474,23.62913059052967,21.58317146190065,1,118
119,35.46541456574375,23.577142442975724,21.58317146190065,1,119
120,35.244983154593164,23.525928678966704,21.58317146190065,1,120
121,35.06457627861245,23.481901168823242,21.58317146190065,1,121
122,35.219855678891676,23.446135929652623,21.58317146190065,1,122
123,35.139793099708925,23.401986621675036,21.58317146190065,1,123
124,35.04239561951276,23.35150346301851,21.58317146190065,1,124
125,34.643151403630824,23.299246470133465,21.58317146190065,1,125
126,35.14398864634986,23.250171843029204,21.58317146190065,1,126
127,35.19966636583643,23.210314886910574,21.58317146190065,1,127
128,34.87870722835504,23.175275530133927,21.58317146190065,1,128
129,34.901600365499846,23.14409828186035,21.58317146190065,1,129
130,34.49118573457292,23.10872895377023,21.58317146190065,1,130
131,34.64205358560803,23.076112474714005,21.58317146190065,1,131
132,34.892837005911524,23.041413261776878,21.58317146190065,1,132
133,34.737305455994836,22.996915726434615,21.58317146190065,1,133
134,34.634815049402924,22.95575087411063,21.58317146190065,1,134
135,34.58016095578092,22.918838410150435,21.58317146190065,1,135
136,34.897246425591625,22.88608723595029,21.58317146190065,1,136
137,34.12817101339692,22.854846772693453,21.58317146190065,1,137
138,34.39621966093489,22.824085053943453,21.58317146190065,1,138
139,34.39652002204969,22.790983745029994,21.58317146190065,1,139
140,34.389606485089054,22.758548736572266,21.58317146190065,1,140
141,34.319238986783816,22.72928964524042,21.58317146190065,1,141
142,34.36053831600449,22.699759892054967,21.58317146190065,1,142
143,34.33159935590133,22.670669283185685,21.58317146190065,1,143
144,34.00822658909177,22.641440800258092,21.58317146190065,1,144
145,34.03185847199079,22.613575526646205,21.58317146190065,1,145
146,34.010063800996946,22.58826410202753,21.58317146190065,1,146
147,33.84637946526981,22.56419363475981,21.58317146190065,1,147
148,34.48519080819435,22.540470668247767,21.58317146190065,1,148
149,34.128804475358386,22.51740973336356,21.58317146190065,1,149
150,33.920326584751166,22.48904546101888,21.58317146190065,1,150
151,33.923272679153,22.458207085019065,21.58317146190065,1,151
152,34.05561884167125,22.42970711844308,21.58317146190065,1,152
153,34.298465025077746,22.40603174482073,21.58317146190065,1,153
154,34.02945261094177,22.389714104788645,21.58317146190065,1,154
155,34.01738531612656,22.370310011364165,21.58317146190065,1,155
156,33.98062815249545,22.34161749340239,21.58317146190065,1,156
157,33.95170548818644,22.31458654857817,21.58317146190065,1,157
158,34.23716173820125,22.291705176943825,21.58317146190065,1,158
159,33.83661296066729,22.267777034214564,21.58317146190065,1,159
160,33.60565952189918,22.240273066929408,21.58317146190065,1,160
161,33.694053186953646,22.216867174421036,21.58317146190065,1,161
162,33.76970370764871,22.197811762491863,21.58317146190065,1,162
163,33.640382516731336,22.182024092901322,21.58317146190065,1,163
164,33.59905720682978,22.169113250005815,21.58317146190065,1,164
165,33.81912392551459,22.153414226713636,21.58317146190065,1,165
166,33.693543600804595,22.128439040411088,21.58317146190065,1,166
167,33.616714746049304,22.106514340355282,21.58317146190065,1,167
168,33.78449019645024,22.084719884963263,21.58317146190065,1,168
169,33.461108939161576,22.0638850075858,21.58317146190065,1,169
170,33.5397620154816,22.04667872474307,21.58317146190065,1,170
171,33.48372694589559,22.038671402704146,21.58317146190065,1,171
172,33.522692819243495,22.023103986467635,21.58317146190065,1,172
173,33.373910228025565,22.00247374035063,21.58317146190065,1,173
174,33.58140852844831,21.986412684122723,21.58317146190065,1,174
175,33.57271590742093,21.97107560294015,21.58317146190065,1,175
176,33.17686151300819,21.94592830113002,21.58317146190065,1,176
177,33.425922699344966,21.921279634748185,21.58317146190065,1,177
178,33.2645000346656,21.903826940627326,21.58317146190065,1,178
179,33.657820803447834,21.88663028535389,21.58317146190065,1,179
180,33.42563525449882,21.874438876197452,21.58317146190065,1,180
181,33.362732507650136,21.860830761137464,21.58317146190065,1,181
182,33.34325346900422,21.844331378028507,21.58317146190065,1,182
183,33.28417774311547,21.828534444173176,21.58317146190065,1,183
184,33.023347021306606,21.807757059733074,21.58317146190065,1,184
185,33.14582030287067,21.78680183773949,21.58317146190065,1,185
186,33.04156542287289,21.77133015223912,21.58317146190065,1,186
187,33.202849619596904,21.756030400594074,21.58317146190065,1,187
188,33.444852366030794,21.743263789585658,21.58317146190065,1,188
189,32.94369635535676,21.730095727103098,21.58317146190065,1,189
190,32.95027659703227,21.716022491455078,21.58317146190065,1,190
191,33.0630421221835,21.703188487461635,21.58317146190065,1,191
192,33.017157934244395,21.688709622337704,21.58317146190065,1,192
193,33.0990341334667,21.671892438616073,21.58317146190065,1,193
194,33.03084225330538,21.65163585117885,21.58317146190065,1,194
195,33.04818121900836,21.637202489943732,21.58317146190065,1,195
196,33.00894246518033,21.620486123221262,21.58317146190065,1,196
197,32.90365987611048,21.603633154006232,21.58317146190065,1,197
198,32.87517435573837,21.592843464442662,21.58317146190065,1,198
199,33.196659976996266,21.583173116048176,21.58317146190065,1,199
0,648.8743818909716,500.8135986328125,21.64964696662867,2,0
1,640.3132611098621,493.027340843564,21.64964696662867,2,1
2,630.4604077968095,483.6202421642485,21.64964696662867,2,2
3,618.5472504320762,472.01629348028274,21.64964696662867,2,3
4,603.5837080335731,457.82399495442706,21.64964696662867,2,4
5,585.640791565966,440.8313220796131,21.64964696662867,2,5
6,564.2407295355122,420.9922863188244,21.64964696662867,2,6
7,539.8377736775424,398.40780203683033,21.64964696662867,2,7
8,511.2528533569629,373.30494326636904,21.64964696662867,2,8
9,480.9574402001836,346.0584455217634,21.64964696662867,2,9
10,448.3301583342701,317.1485116141183,21.64964696662867,2,10
11,412.4494573286683,287.08299763997394,21.64964696662867,2,11
12,375.5990435922746,256.43609328497024,21.64964696662867,2,12
13,339.0997528149355,225.85890125093005,21.64964696662867,2,13
14,300.90380361726244,195.94015648251488,21.64964696662867,2,14
15,264.372111844216,167.38628423781623,21.64964696662867,2,15
16,231.58677903868312,140.97423081170945,21.64964696662867,2,16
17,200.85863262514988,117.51543971470424,21.64964696662867,2,17
18,173.1679627855333,97.67093476795014,21.64964696662867,2,18
19,151.7849245505939,81.53559221540179,21.64964696662867,2,19
20,133.38615794376219,68.83414204915364,21.64964696662867,2,20
21,118.05527812857136,59.051627022879465,21.64964696662867,2,21
22,105.89495309880026,51.59954616001674,21.64964696662867,2,22
23,96.06769281840153,45.98153795514788,21.64964696662867,2,23
24,88.27518746721373,41.76324862525577,21.64964696662867,2,24
25,82.02024199122148,38.60088639032273,21.64964696662867,2,25
26,78.04378165558374,36.240340096609934,21.64964696662867,2,26
27,73.68798873864776,34.4913588024321,21.64964696662867,2,27
28,68.74719477957673,33.21685990833101,21.64964696662867,2,28
29,66.2177354003028,32.306335267566496,21.64964696662867,2,29
30,63.86457870904204,31.677813393729075,21.64964696662867,2,30
31,62.79824511667521,31.26934124174572,21.64964696662867,2,31
32,61.72781272815,31.03286143711635,21.64964696662867,2,32
33,58.10974540070092,30.928367978050595,21.64964696662867,2,33
34,56.95830343324218,30.92066664922805,21.64964696662867,2,34
35,56.88330198420609,30.9884459177653,21.64964696662867,2,35
36,55.98612704379953,31.109784262520925,21.64964696662867,2,36
37,55.75558309760883,31.265679677327473,21.64964696662867,2,37
38,55.66683596787121,31.430478232247488,21.64964696662867,2,38
39,53.844504601092076,31.60341417221796,21.64964696662867,2,39
40,54.528520547514624,31.76901844569615,21.64964696662867,2,40
41,53.9657897491821,31.92098535810198,21.64964696662867,2,41
42,52.52096265797421,32.05098806108747,21.64964696662867,2,42
43,52.38909838010939,32.14506476266043,21.64964696662867,2,43
44,51.56646694668191,32.194314684186665,21.64964696662867,2,44
45,51.313076819733176,32.218593324933735,21.64964696662867,2,45
46,51.50703681287148,32.22355043320429,21.64964696662867,2,46
47,51.908515500221895,32.188003085908434,21.64964696662867,2,47
48,50.66645269142352,32.106363024030415,21.64964696662867,2,48
49,50.297432426068426,32.001891544886995,21.64964696662867,2,49
50,49.967348057589085,31.861978985014417,21.64964696662867,2,50
51,49.3971503346944,31.682032993861608,21.64964696662867,2,51
52,50.321213107029024,31.47565678187779,21.64964696662867,2,52
53,49.27126331466565,31.238153185163224,21.64964696662867,2,53
54,48.35757910090385,31.0166140965053,21.64964696662867,2,54
55,49.897805568411485,30.78603372119722,21.64964696662867,2,55
56,49.62872802953926,30.54224377586728,21.64964696662867,2,56
57,48.12426006307991,30.304109028407506,21.64964696662867,2,57
58,47.49590259890476,30.08722005571638,21.64964696662867,2,58
59,47.13792979288444,29.875579379853747,21.64964696662867,2,59
60,47.47902347829988,29.68259066627139,21.64964696662867,2,60
61,47.01670870334982,29.51745759873163,21.64964696662867,2,61
62,46.063022897112,29.348738261631556,21.64964696662867,2,62
63,45.605490856033434,29.161862963721866,21.64964696662867,2,63
64,45.50853220164347,28.987809408278693,21.64964696662867,2,64
65,45.86593815462766,28.84469295683361,21.64964696662867,2,65
